id	molecularFormula	adduct	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
352_220629_5mMatOOI_siriusfeaturelist_2187	C46H78N2O6	[M + H]+	Terpenoids	0.9877460598945618	Steroids	0.976498544216156	Cholestane steroids	0.9348839521408081	Delta-5-steroids	0.5396177768707275			Delta-5-steroids	0.5396177768707275	Steroids and steroid derivatives	0.983630359172821	Lipids and lipid-like molecules	0.9996625185012817	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Ketones; Alcohols and polyols; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Delta-5-steroids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
103_220629_5mMatOOI_siriusfeaturelist_946	C27H53N9O6	[M - H2O + H]+	Amino acids and Peptides	0.9799957871437073	Small peptides	0.4337760806083679	Tripeptides	0.2038068026304245	Peptides	0.8425748944282532	Peptides	0.8425748944282532	Amino acids, peptides, and analogues	0.9567443132400513	Carboxylic acids and derivatives	0.948777973651886	Organic acids and derivatives	0.9298242926597595	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Guanidines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Valine and derivatives; Isoleucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
446_220629_5mMatOOI_siriusfeaturelist_1126	C30H64N2O7	[M + Na]+	Fatty acids	0.5113869905471802	Macrolides	0.11082878708839417	Ceramides	0.15463683009147644	Fatty acid esters	0.8682827949523926			Fatty acid esters	0.8682827949523926	Fatty Acyls	0.7867531776428223	Lipids and lipid-like molecules	0.7899722456932068	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; 1,2-aminoalcohols; Polyols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
353_220629_5mMatOOI_siriusfeaturelist_2250	C34H65O3P	[M + Na]+	Fatty acids	0.7321033477783203	Fatty esters	0.2764511704444885	Fatty alcohols	0.11158917099237442	Organic phosphonic acids and derivatives	0.6794897317886353					Organic phosphonic acids and derivatives	0.6794897317886353	Organic acids and derivatives	0.8386813998222351	Organic compounds; Organic acids and derivatives; Organooxygen compounds; Organophosphorus compounds; Organic phosphonic acids and derivatives; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Chemical entities
105_220629_5mMatOOI_siriusfeaturelist_890	C33H52N8O5	[M + Na]+	Amino acids and Peptides	0.916694700717926	Oligopeptides	0.6681353449821472	Cyclic peptides	0.8046386241912842	Oligopeptides	0.6172997355461121	Peptides	0.9231588840484619	Amino acids, peptides, and analogues	0.9889699220657349	Carboxylic acids and derivatives	0.9931799173355103	Organic acids and derivatives	0.9980618357658386	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Alcohols and polyols; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzenoids; Amines; Indoles; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; 3-alkylindoles; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
447_220629_5mMatOOI_siriusfeaturelist_490	C30H50O10	[M + Na]+	Polyketides	0.9954397678375244	Polyethers	0.8780390620231628	Polyether ionophores	0.3023436367511749	Oxanes	0.5640522241592407					Oxanes	0.5640522241592407	Organoheterocyclic compounds	0.9811753630638123	Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hemiacetals; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acids; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Tetrahydrofurans; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
106_220629_5mMatOOI_siriusfeaturelist_30	C26H38N4O6	[M + H]+	Alkaloids	0.7347615361213684	Oligopeptides	0.17228208482265472	Piperidine alkaloids	0.07316318154335022	Alpha amino acids and derivatives	0.949042022228241	Amino acids and derivatives	0.9890137314796448	Amino acids, peptides, and analogues	0.9894870519638062	Carboxylic acids and derivatives	0.9786705374717712	Organic acids and derivatives	0.9984252452850342	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Lactams; Piperazines; Pyrrolidines; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Secondary alcohols; Secondary carboxylic acid amides; Dioxopiperazines; Carbonyl compounds; Dialkylamines; Benzene and substituted derivatives; Phenol ethers; Diazinanes; Benzenoids; Amines; Secondary amines; Organic oxides; Methoxybenzenes; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities
527_220629_5mMatOOI_siriusfeaturelist_1353	C27H42O	[M + H]+	Terpenoids	0.9978615641593933	Steroids	0.9870045781135559	Cholestane steroids	0.5223323702812195	Cholesterols and derivatives	0.8667981624603271	Cholesterols and derivatives	0.8667981624603271	Cholestane steroids	0.6871402859687805	Steroids and steroid derivatives	0.9995120763778687	Lipids and lipid-like molecules	0.9997984766960144	Organic compounds; Lipids and lipid-like molecules; Ketones; Steroids and steroid derivatives; Organooxygen compounds; Oxosteroids; Cholesterols and derivatives; Carbonyl compounds; Delta-5-steroids; 3-oxosteroids; Cyclic ketones; Cholestane steroids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
354_220629_5mMatOOI_siriusfeaturelist_1884	C48H88O4	[M + Na]+	Terpenoids	0.5377129316329956	Glycerolipids	0.8481448292732239	Polyprenol derivatives	0.27662044763565063	Fatty acid esters	0.9203392863273621			Fatty acid esters	0.9203392863273621	Fatty Acyls	0.9259099364280701	Lipids and lipid-like molecules	0.9990348815917969	Organic compounds; Lipids and lipid-like molecules; Glycerolipids; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
263_220629_5mMatOOI_siriusfeaturelist_1193	C29H50O4	[M + H]+	Terpenoids	0.5934868454933167	Steroids	0.7242018580436707	Lanostane, Tirucallane and Euphane triterpenoids	0.4945445954799652	Triterpenoids	0.6962646842002869			Triterpenoids	0.6962646842002869	Prenol lipids	0.3490413427352905	Lipids and lipid-like molecules	0.9712325930595398	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Organooxygen compounds; Cyclic alcohols and derivatives; Hydroxysteroids; Triterpenoids; Secondary alcohols; Carbonyl compounds; 3-hydroxysteroids; Steroid acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
182_220629_5mMatOOI_siriusfeaturelist_814	C34H36N4O4	[M + H]+	Alkaloids	0.8151095509529114	Tryptophan alkaloids	0.9441123604774475	Carboline alkaloids	0.8744325637817383	Chlorins	0.9168533086776733			Chlorins	0.9168533086776733	Tetrapyrroles and derivatives	0.9778425097465515	Organoheterocyclic compounds	0.9999946355819702	Organic compounds; Organoheterocyclic compounds; Pyrroles; Ketones; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Chlorins; Tetrapyrroles and derivatives; Carbonyl compounds; Substituted pyrroles; Aryl alkyl ketones; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
107_220629_5mMatOOI_siriusfeaturelist_1917	C38H74N8O5	[M + H]+	Fatty acids	0.6732035875320435	Sphingolipids	0.42464911937713623	Ceramides	0.12022184580564499	Amino acids and derivatives	0.5278437733650208	Amino acids and derivatives	0.5278437733650208	Amino acids, peptides, and analogues	0.5555862784385681	Carboxylic acids and derivatives	0.8177316188812256	Organic acids and derivatives	0.8902767896652222	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Organic nitro compounds; Organic oxoazanium compounds; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic salts; Fatty Acyls; Organic oxides; C-nitro compounds; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities
264_220629_5mMatOOI_siriusfeaturelist_1663	C30H58O4S	[M + H]+	Fatty acids	0.9834352135658264	Fatty esters	0.989828884601593	Wax monoesters	0.6873295307159424	Dicarboxylic acids and derivatives	0.9737148284912109			Dicarboxylic acids and derivatives	0.9737148284912109	Carboxylic acids and derivatives	0.9999843835830688	Organic acids and derivatives	0.9999953508377075	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Thioethers; Carboxylic acid esters; Carbonyl compounds; Sulfenyl compounds; Dialkylthioethers; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
528_220629_5mMatOOI_siriusfeaturelist_1093	C29H55N3O6	[M + Na]+	Polyketides	0.9665247797966003	Linear polyketides	0.27620622515678406	Open-chain polyketides	0.279604971408844	Alpha amino acid esters	0.5263603329658508	Amino acids and derivatives	0.8930965065956116	Amino acids, peptides, and analogues	0.8946858048439026	Carboxylic acids and derivatives	0.9283344149589539	Organic acids and derivatives	0.9985935091972351	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Alpha amino acid esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carbamate esters; Dialkyl ethers; Carbonyl compounds; Dialkylamines; Amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
183_220629_5mMatOOI_siriusfeaturelist_2038	C59H92N12O14	[M + Na]+	Amino acids and Peptides	0.9611166715621948	Oligopeptides	0.9500640630722046	Cyclic peptides	0.9465210437774658	Cyclic depsipeptides	0.5234593152999878	Cyclic depsipeptides	0.5234593152999878	Depsipeptides	0.5384013652801514	Peptidomimetics	0.7765558362007141	Organic acids and derivatives	0.9999947547912598	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Lactones; Alpha amino acids and derivatives; Macrolactams; Alcohols and polyols; Lactams; Pyrrolidines; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Alpha amino acid esters; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Primary carboxylic acid amides; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Peptidomimetics; Carbonyl compounds; Macrolide lactams; Depsipeptides; Cyclic depsipeptides; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
448_220629_5mMatOOI_siriusfeaturelist_1099	C33H38O9	[M + H]+	Terpenoids	0.8950814008712769	Triterpenoids	0.8385741114616394	Limonoids	0.8763177990913391	Limonoids	0.536186695098877	Limonoids	0.536186695098877	Triterpenoids	0.6287822723388672	Prenol lipids	0.6443325281143188	Lipids and lipid-like molecules	0.8387414216995239	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Naphthalenes; Furans; Pyrans; Ketones; Enols; Ethers; Steroids and steroid derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Triterpenoids; Naphthopyrans; Steroid esters; Carbonyl compounds; Oxanes; Limonoids; Benzenoids; 7-oxosteroids; Methyl esters; Cyclic ketones; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Cyclohexenones; Organic oxygen compounds; Chemical entities
108_220629_5mMatOOI_siriusfeaturelist_1074	C37H57N3O6	[M + H]+	Polyketides	0.8253190517425537	Macrolides	0.8547143936157227	Depsipeptides	0.2964995801448822	Macrolides and analogues	0.8558762073516846					Macrolides and analogues	0.8558762073516846	Phenylpropanoids and polyketides	0.6796988844871521	Organic compounds; Organoheterocyclic compounds; Lactones; Macrolides and analogues; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
